,Date,AC.MX,ALFAA.MX,ALSEA.MX,AMXL.MX,ASURB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CUERVO.MX,ELEKTRA.MX,FEMSAUBD.MX,GAPB.MX,GCARSOA1.MX,GCC.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,KIMBERA.MX,KOFUBL.MX,LIVEPOLC-1.MX,MEGACPO.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,PINFRA.MX,Q.MX,TLEVISACPO.MX,VESTA.MX,WALMEX.MX
166,2021-09-27,123.55000305175781,14.300000190734863,42.36000061035156,18.1200008392334,383.5299987792969,38.349998474121094,56.310001373291016,39.72999954223633,15.180000305175781,44.31999969482422,1569.9300537109375,178.3800048828125,235.05999755859375,72.44000244140625,154.11000061035156,19.239999771118164,132.6199951171875,82.25,232.8800048828125,33.54999923706055,116.29000091552734,88.29000091552734,65.58000183105469,121.12000274658203,51.939998626708984,253.5399932861328,143.3800048828125,94.83000183105469,46.7400016784668,35.970001220703125,73.08999633789062
167,2021-09-28,124.9800033569336,14.239999771118164,41.54999923706055,17.93000030517578,379.75,38.2400016784668,55.31999969482422,39.650001525878906,14.899999618530273,44.459999084472656,1569.449951171875,179.1300048828125,236.52999877929688,69.62000274658203,153.16000366210938,19.09000015258789,130.5800018310547,80.30000305175781,232.80999755859375,33.15999984741211,115.93000030517578,87.02999877929688,63.869998931884766,121.01000213623047,52.529998779296875,239.2899932861328,143.1300048828125,94.5199966430664,45.720001220703125,35.63999938964844,70.6500015258789
168,2021-09-29,124.79000091552734,14.40999984741211,42.0,18.100000381469727,374.760009765625,38.36000061035156,57.83000183105469,39.38999938964844,14.65999984741211,44.29999923706055,1566.1800537109375,179.32000732421875,237.91000366210938,67.91999816894531,155.10000610351562,19.299999237060547,131.88999938964844,79.98999786376953,231.08999633789062,33.04999923706055,116.47000122070312,86.13999938964844,63.59000015258789,120.55000305175781,52.91999816894531,236.32000732421875,142.5500030517578,93.25,45.900001525878906,36.06999969482422,71.2699966430664
169,2021-09-30,125.87999725341797,14.3100004196167,41.61000061035156,18.260000228881836,385.7699890136719,39.0,58.040000915527344,39.720001220703125,14.890000343322754,44.81999969482422,1569.1400146484375,179.22999572753906,239.99000549316406,70.70999908447266,154.64999389648438,19.34000015258789,132.57000732421875,82.38999938964844,236.3000030517578,33.9900016784668,116.31999969482422,85.37999725341797,63.099998474121094,121.05999755859375,52.90999984741211,243.3000030517578,143.0800018310547,94.58999633789062,45.52000045776367,36.20000076293945,70.12999725341797
170,2021-10-01,123.87000274658203,14.609999656677246,41.9900016784668,18.059999465942383,385.3999938964844,39.36000061035156,57.29999923706055,39.189998626708984,14.670000076293945,44.77000045776367,1572.5899658203125,176.00999450683594,243.5,70.02999877929688,153.1699981689453,19.5,133.55999755859375,80.61000061035156,235.0500030517578,33.66999816894531,113.66999816894531,84.12000274658203,61.2400016784668,120.87999725341797,52.720001220703125,243.1999969482422,141.27000427246094,94.9800033569336,45.79999923706055,35.7599983215332,70.16000366210938
171,2021-10-04,123.94999694824219,14.489999771118164,41.0,18.100000381469727,385.6600036621094,38.70000076293945,57.290000915527344,38.66999816894531,14.460000038146973,45.45000076293945,1569.5999755859375,176.19000244140625,245.3800048828125,71.44000244140625,152.22000122070312,19.520000457763672,134.10000610351562,80.27999877929688,235.4600067138672,33.58000183105469,112.16000366210938,81.86000061035156,60.43000030517578,120.55999755859375,52.599998474121094,242.8000030517578,139.00999450683594,95.08999633789062,45.439998626708984,35.43000030517578,68.93000030517578
172,2021-10-05,125.58999633789062,14.350000381469727,41.15999984741211,18.059999465942383,391.7900085449219,39.04999923706055,57.97999954223633,38.630001068115234,14.079999923706055,45.56999969482422,1567.0699462890625,177.75999450683594,249.91000366210938,71.80999755859375,149.3000030517578,19.860000610351562,135.32000732421875,80.61000061035156,234.97999572753906,32.54999923706055,114.47000122070312,84.12000274658203,59.81999969482422,122.16000366210938,53.20000076293945,246.94000244140625,138.08999633789062,94.94999694824219,47.220001220703125,35.16999816894531,69.0999984741211
173,2021-10-06,126.0199966430664,14.350000381469727,41.220001220703125,17.780000686645508,391.1000061035156,39.459999084472656,59.34000015258789,38.90999984741211,13.880000114440918,45.15999984741211,1565.2099609375,173.69000244140625,251.1199951171875,71.83999633789062,150.50999450683594,19.739999771118164,135.47000122070312,80.80999755859375,230.49000549316406,32.689998626708984,113.66000366210938,85.69000244140625,59.2400016784668,124.5,52.619998931884766,253.41000366210938,139.1999969482422,94.0,47.290000915527344,35.09000015258789,70.86000061035156
174,2021-10-07,125.13999938964844,14.40999984741211,41.90999984741211,17.84000015258789,389.9200134277344,38.84000015258789,58.29999923706055,39.75,13.779999732971191,45.220001220703125,1568.3299560546875,170.99000549316406,253.07000732421875,73.51000213623047,149.9199981689453,19.760000228881836,132.82000732421875,84.08000183105469,222.42999267578125,32.779998779296875,112.6500015258789,83.81999969482422,60.380001068115234,123.80000305175781,52.810001373291016,259.2099914550781,140.25999450683594,93.36000061035156,47.75,35.150001525878906,70.04000091552734
175,2021-10-08,125.20999908447266,14.6899995803833,41.959999084472656,17.950000762939453,398.19000244140625,39.33000183105469,58.75,39.04999923706055,13.609999656677246,44.36000061035156,1561.6099853515625,171.99000549316406,257.6099853515625,72.8499984741211,148.94000244140625,20.40999984741211,134.9600067138672,84.5999984741211,222.14999389648438,32.529998779296875,112.25,84.41999816894531,59.83000183105469,128.8699951171875,53.060001373291016,262.4599914550781,141.17999267578125,94.0,47.529998779296875,35.099998474121094,70.38999938964844
